ID,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovated,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Waterfront_View_No,Waterfront_View_Yes,Ever_Renovated_no,Ever_Renovated_yes,ZipCode_Group_ZipCode_Group_1,ZipCode_Group_ZipCode_Group_2,ZipCode_Group_ZipCode_Group_3,ZipCode_Group_ZipCode_Group_4,ZipCode_Group_ZipCode_Group_5,ZipCode_Group_ZipCode_Group_6,ZipCode_Group_ZipCode_Group_7,ZipCode_Group_ZipCode_Group_8,ZipCode_Group_ZipCode_Group_9
6381500720,395000.0,4,2.0,2240.0,7085.0,1.5,0,7,2240.0,0,74,47.7309,-122.305,1440.0,7085,25,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3812400789,340000.0,3,2.0,1460.0,5715.0,1.0,0,7,1460.0,0,61,47.54,-122.276,1400.0,5715,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3451000206,340000.0,3,1.75,2140.0,13260.0,1.0,0,7,1240.0,900,70,47.5074,-122.353,1640.0,13260,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8165501540,335000.0,2,2.25,1420.0,1246.0,2.0,0,8,1420.0,0,11,47.5394,-122.368,1420.0,1826,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3131201563,435000.0,2,1.0,1060.0,3036.0,1.5,0,6,1060.0,0,75,47.6578,-122.324,1730.0,5535,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6813600365,527950.0,4,1.75,1760.0,3600.0,1.0,0,7,880.0,880,92,47.6889,-122.33,1500.0,5580,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1822039138,600000.0,2,2.25,2320.0,18919.0,2.0,4,8,2320.0,0,42,47.3905,-122.462,1610.0,18919,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4443800555,667000.0,3,1.75,1770.0,3880.0,1.0,0,8,1300.0,470,55,47.6846,-122.392,1430.0,3880,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
627300145,1129575.0,10,5.25,4590.0,10920.0,1.0,2,9,2500.0,2090,10,47.5861,-122.113,2730.0,10400,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9133600120,417000.0,3,2.5,2040.0,11211.0,2.0,0,8,2040.0,0,18,47.4867,-122.223,1830.0,11964,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2354300910,451000.0,4,1.75,1260.0,7250.0,1.0,0,6,1260.0,0,75,47.5267,-122.032,1880.0,7250,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6917700665,580000.0,2,1.0,1650.0,9780.0,1.0,0,7,950.0,700,75,47.6549,-122.394,1650.0,5458,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7214710210,570000.0,4,2.25,2380.0,36446.0,2.0,0,8,2380.0,0,41,47.7644,-122.072,2790.0,40005,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2649500155,750000.0,5,3.25,2750.0,7500.0,2.0,1,7,2150.0,600,81,47.6636,-122.203,2750.0,7500,20,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3343301385,685000.0,3,2.5,2810.0,7700.0,2.0,0,9,2810.0,0,17,47.5464,-122.191,2910.0,8250,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1237500720,275000.0,3,2.0,1340.0,9764.0,1.0,0,7,1340.0,0,74,47.6786,-122.161,1310.0,9764,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1724069043,739888.0,3,2.5,2420.0,43177.0,2.0,4,8,1690.0,730,29,47.569,-122.058,3740.0,8717,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8682210650,715000.0,2,2.5,2160.0,5581.0,1.0,0,8,2160.0,0,16,47.7017,-122.023,2315.0,5652,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2025049025,800000.0,4,2.0,2450.0,4400.0,1.0,0,7,1450.0,1000,105,47.6414,-122.327,1890.0,1386,36,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7883605695,350000.0,3,1.5,1870.0,9000.0,1.0,0,7,1120.0,750,95,47.5224,-122.318,1850.0,6000,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2120069003,220000.0,3,1.0,1000.0,223462.0,1.0,2,6,1000.0,0,85,47.2099,-122.043,1710.0,105850,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7852130720,452500.0,3,2.5,2240.0,7791.0,2.0,0,7,2240.0,0,16,47.5361,-121.88,2480.0,5018,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3832060120,280000.0,4,2.5,2200.0,5893.0,2.0,0,7,2200.0,0,10,47.3333,-122.055,2200.0,5757,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4356200120,248000.0,1,1.0,790.0,12000.0,1.0,0,6,790.0,0,100,47.5146,-122.265,1900.0,6000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4073200124,305000.0,2,1.0,890.0,7200.0,1.0,0,7,740.0,150,69,47.6998,-122.278,1290.0,7200,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2113700790,435010.0,3,1.0,1270.0,4000.0,1.0,0,7,1120.0,150,64,47.5293,-122.354,1220.0,4600,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9274202620,678100.0,3,1.75,1850.0,2860.0,1.5,0,8,1210.0,640,87,47.5853,-122.39,1660.0,3120,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2026049124,325000.0,3,2.25,1352.0,1694.0,3.0,0,8,1352.0,0,11,47.7265,-122.315,1439.0,1387,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1828000760,529950.0,3,2.0,1540.0,8400.0,1.0,0,7,1180.0,360,50,47.6554,-122.129,1550.0,8760,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6187700175,440000.0,3,1.75,1640.0,8529.0,1.0,0,7,1640.0,0,67,47.7751,-122.32,1730.0,7769,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6371500040,585000.0,3,1.0,1350.0,4800.0,1.5,0,7,1350.0,0,90,47.5749,-122.412,1360.0,4800,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8929000040,462608.0,3,2.5,2010.0,2778.0,2.0,0,8,1390.0,620,4,47.5528,-121.999,1540.0,1689,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2970800145,350500.0,3,1.75,2080.0,5200.0,1.0,0,7,1040.0,1040,44,47.4738,-122.35,1410.0,6550,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8588000610,210000.0,3,1.0,1040.0,8125.0,1.0,0,7,1040.0,0,62,47.3171,-122.316,1200.0,9375,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3905080870,510000.0,3,2.5,1890.0,5929.0,2.0,0,8,1890.0,0,25,47.5697,-121.994,2060.0,5775,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2457200040,280000.0,3,2.25,1810.0,7630.0,1.0,0,7,1810.0,0,59,47.497,-122.18,1830.0,7594,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3971700580,385000.0,3,1.75,1930.0,14389.0,1.0,0,7,1130.0,800,55,47.7733,-122.317,1730.0,14378,18,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
7304300760,349000.0,3,1.0,1010.0,8184.0,1.0,0,6,1010.0,0,71,47.7416,-122.319,1010.0,8184,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5561720180,252000.0,3,2.25,1740.0,10836.0,1.0,0,7,910.0,830,37,47.3976,-122.166,2090.0,7500,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1370801565,1100000.0,4,2.5,2910.0,8881.0,2.0,1,10,1940.0,970,86,47.6424,-122.411,2540.0,5250,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1822350180,375000.0,3,2.25,1330.0,8004.0,2.0,0,7,1330.0,0,33,47.7098,-122.217,1300.0,7971,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1310900610,336000.0,4,2.25,2210.0,11700.0,2.0,0,8,2210.0,0,51,47.3648,-122.284,2040.0,9000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9285800330,732000.0,3,3.75,2670.0,6517.0,2.5,4,8,2020.0,650,41,47.5702,-122.38,2010.0,6073,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6620400205,200000.0,2,1.0,1000.0,6227.0,1.0,0,6,1000.0,0,69,47.513,-122.333,1240.0,6250,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1644510040,681716.0,4,2.5,3150.0,7277.0,2.0,0,9,3150.0,0,12,47.5159,-122.202,3030.0,8643,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6151800606,235000.0,3,1.75,1520.0,12246.0,1.0,0,6,1520.0,0,47,47.3434,-122.049,1460.0,12246,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5245600120,257500.0,3,1.0,1690.0,13825.0,1.0,0,7,1210.0,480,63,47.4256,-122.322,1190.0,9450,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8951900065,315000.0,3,1.0,1070.0,9497.0,1.0,0,7,1070.0,0,63,47.7425,-122.23,1710.0,9561,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
226039186,299950.0,3,1.0,910.0,8000.0,1.0,0,6,740.0,170,68,47.7746,-122.378,2090.0,9007,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3558900450,530000.0,4,2.25,2130.0,8640.0,1.0,0,7,1430.0,700,49,47.7087,-122.198,2120.0,8826,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3179100790,766500.0,2,1.75,2230.0,6930.0,1.0,0,8,1530.0,700,71,47.6705,-122.277,1970.0,6930,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9808590210,860000.0,4,2.5,3560.0,11119.0,1.0,2,10,2290.0,1270,32,47.6456,-122.19,3290.0,11385,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1781500220,690000.0,3,2.5,2590.0,4961.0,2.0,0,9,2590.0,0,74,47.5271,-122.381,1230.0,4961,9,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3126049052,551000.0,4,1.75,2040.0,6348.0,1.0,0,7,1020.0,1020,56,47.6964,-122.336,1770.0,5047,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8677900120,530000.0,3,2.75,2100.0,20150.0,1.0,0,7,2100.0,0,63,47.7206,-122.248,2100.0,15500,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5408100035,568000.0,3,1.0,1340.0,7260.0,1.5,0,7,1340.0,0,65,47.7016,-122.295,1830.0,6822,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3827600040,749950.0,3,2.5,2770.0,10773.0,2.0,2,9,2770.0,0,26,47.5754,-122.12,2530.0,10423,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7504100910,535000.0,3,2.5,2400.0,12546.0,1.0,0,9,2400.0,0,35,47.6317,-122.041,2940.0,12150,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2068500210,234300.0,3,1.0,1140.0,9779.0,1.0,0,7,1140.0,0,55,47.424,-122.201,1520.0,9814,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2172000035,190000.0,2,1.0,930.0,11450.0,1.0,0,6,930.0,0,72,47.4862,-122.264,1150.0,11450,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4039400410,525000.0,4,1.75,1820.0,6600.0,1.0,0,7,1820.0,0,58,47.606,-122.135,1430.0,8800,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7519000580,610000.0,4,1.0,1390.0,3708.0,1.5,0,7,1390.0,0,92,47.685,-122.363,1430.0,3708,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9828702266,520000.0,3,2.5,1480.0,1165.0,3.0,0,8,1480.0,0,12,47.6199,-122.3,1480.0,1231,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2770602170,375000.0,2,1.0,760.0,6000.0,1.0,0,6,760.0,0,76,47.646,-122.384,1360.0,6000,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3260100330,600000.0,3,1.75,1580.0,7416.0,1.0,0,7,1150.0,430,51,47.6056,-122.173,1730.0,7416,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
925059219,664000.0,4,2.5,1870.0,16200.0,1.0,0,8,1250.0,620,44,47.6651,-122.174,2000.0,11250,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1257201010,698000.0,2,1.0,1510.0,4080.0,1.0,0,7,1010.0,500,95,47.6742,-122.329,1660.0,4080,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
476000333,418000.0,3,2.0,1250.0,1306.0,3.0,0,7,1250.0,0,17,47.6705,-122.39,1320.0,1250,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1721059218,271675.0,3,1.75,2140.0,13068.0,1.0,0,7,1460.0,680,44,47.3099,-122.197,2090.0,17424,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6400700220,450000.0,3,1.0,1540.0,9028.0,1.0,0,6,1540.0,0,50,47.6698,-122.177,1450.0,9028,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
524069115,759000.0,3,2.25,2950.0,78843.0,1.5,0,9,2950.0,0,12,47.5917,-122.068,3880.0,78843,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8818900155,599950.0,6,3.0,2020.0,4129.0,1.0,0,7,1230.0,790,24,47.6648,-122.324,2080.0,4080,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2321300325,810000.0,4,2.75,2820.0,5000.0,1.5,0,8,2170.0,650,91,47.6376,-122.394,1740.0,5000,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2131200925,331292.0,3,1.75,1660.0,10000.0,1.0,0,7,1660.0,0,46,47.741,-121.978,1770.0,10000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3726800220,348000.0,3,1.75,1830.0,2417.0,1.0,0,7,930.0,900,99,47.5723,-122.309,1320.0,3200,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3488300085,435000.0,2,1.0,720.0,5600.0,1.0,0,7,720.0,0,98,47.5641,-122.391,1330.0,5600,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6415100297,530000.0,3,2.5,2160.0,9063.0,2.0,0,8,2160.0,0,26,47.7296,-122.333,2160.0,9063,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9265400210,227000.0,3,1.75,1510.0,9837.0,2.0,0,7,1510.0,0,29,47.2576,-122.255,1470.0,8054,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2787000040,285000.0,3,1.5,1870.0,42070.0,1.0,0,7,1870.0,0,65,47.509,-122.313,1870.0,19965,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3425059218,740000.0,4,2.25,2860.0,26136.0,1.0,0,8,1640.0,1220,41,47.6033,-122.158,2670.0,25040,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1591600676,246000.0,3,1.0,990.0,9145.0,1.5,0,6,990.0,0,79,47.5022,-122.36,1640.0,8320,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2843200085,260000.0,3,1.0,1910.0,8710.0,1.0,0,7,1080.0,830,64,47.5038,-122.3,1460.0,8944,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2561320120,366000.0,3,2.0,1350.0,10200.0,1.0,0,7,1350.0,0,41,47.6159,-122.05,1820.0,9600,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8835400775,594950.0,4,3.25,2557.0,9480.0,2.0,2,7,2557.0,0,70,47.5449,-122.262,2220.0,8340,24,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2767704525,608000.0,3,2.75,2610.0,5000.0,2.0,0,7,1710.0,900,72,47.6729,-122.373,1500.0,5000,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3343901848,313100.0,3,2.0,1720.0,11875.0,1.0,0,6,1720.0,0,113,47.5068,-122.191,1860.0,7500,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7137800085,185000.0,3,1.75,1170.0,9085.0,1.0,0,7,1170.0,0,51,47.2808,-122.354,1230.0,9085,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1443500925,455000.0,2,1.0,1140.0,11480.0,1.0,0,6,1140.0,0,111,47.5328,-122.274,1550.0,8150,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8731800210,235000.0,3,2.5,2350.0,9051.0,1.0,0,8,1570.0,780,52,47.3126,-122.364,2270.0,8748,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8155000040,230000.0,3,1.0,1020.0,12289.0,1.0,0,7,1020.0,0,51,47.4235,-122.155,1300.0,9894,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9279200910,770000.0,4,2.25,2730.0,5000.0,1.0,0,7,1460.0,1270,63,47.5843,-122.393,2010.0,5000,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7697920150,240000.0,4,2.25,1830.0,7614.0,2.0,0,7,1830.0,0,27,47.3682,-122.179,1860.0,6930,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7202290620,461000.0,3,2.5,1690.0,3026.0,2.0,0,7,1690.0,0,16,47.6885,-122.043,1650.0,3161,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5093301285,1129575.0,4,2.5,2900.0,10500.0,1.0,3,8,1450.0,1450,55,47.5838,-122.246,2900.0,9201,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1524069044,1129575.0,4,4.5,6380.0,88714.0,2.0,0,10,6380.0,0,12,47.5592,-122.015,3040.0,7113,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7202340450,452000.0,3,2.5,1690.0,4000.0,2.0,0,7,1690.0,0,14,47.6788,-122.034,1690.0,4000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3629921120,765000.0,4,2.5,2660.0,5043.0,2.0,2,9,2660.0,0,15,47.5445,-121.996,3010.0,5500,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
524069020,1050000.0,4,4.0,4550.0,54013.0,1.0,1,9,2300.0,2250,29,47.5964,-122.077,3540.0,39634,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2273600410,546000.0,3,3.0,1530.0,9999.0,1.0,0,7,1150.0,380,35,47.6869,-122.186,1530.0,8556,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3186600515,781000.0,3,2.5,2070.0,4463.0,1.5,0,8,1780.0,290,87,47.6853,-122.305,2070.0,5000,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7923000360,538000.0,4,1.75,1880.0,7953.0,1.0,0,7,1880.0,0,53,47.5838,-122.123,1750.0,8591,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6678900150,790000.0,4,2.5,2240.0,8664.0,1.0,0,8,1470.0,770,43,47.6621,-122.189,2210.0,8860,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9482700455,696500.0,4,2.75,2540.0,4400.0,1.5,0,7,1630.0,910,93,47.6832,-122.343,1560.0,3920,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3861500330,276000.0,3,2.0,1370.0,8137.0,1.0,0,7,1370.0,0,30,47.2802,-122.303,1660.0,8840,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6163901033,269000.0,2,1.0,770.0,8612.0,1.0,0,6,770.0,0,65,47.7547,-122.323,1290.0,8407,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2426039123,1129575.0,5,4.75,7880.0,24250.0,2.0,2,2,7880.0,0,22,47.7334,-122.362,2740.0,10761,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
624069003,829000.0,4,2.75,2970.0,59677.0,1.0,2,8,1610.0,1360,45,47.5953,-122.08,2930.0,42489,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7454000145,122000.0,2,1.0,740.0,6840.0,1.0,0,6,740.0,0,76,47.5168,-122.373,740.0,6840,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4402700230,352500.0,3,1.5,1360.0,7680.0,1.0,0,7,1360.0,0,63,47.7441,-122.337,1630.0,7679,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1432701510,249000.0,4,2.0,1280.0,7560.0,1.0,0,6,1280.0,0,59,47.45,-122.175,1250.0,7690,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1115100119,360000.0,4,2.0,1920.0,7803.0,1.0,0,7,1080.0,840,56,47.758,-122.325,1940.0,8147,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2553300120,629500.0,3,2.0,2020.0,10584.0,1.0,0,10,2020.0,0,24,47.5851,-122.028,3030.0,9870,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2481630180,1129575.0,4,2.25,3310.0,127631.0,2.0,0,9,3310.0,0,94,47.732,-122.134,3830.0,43959,61,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2525049246,1129575.0,2,2.25,2950.0,15593.0,1.0,0,8,1560.0,1390,76,47.6209,-122.236,2060.0,19855,31,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7236300065,275000.0,3,1.5,1320.0,7695.0,1.0,0,7,1320.0,0,59,47.4908,-122.181,1370.0,8295,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1854900330,697000.0,4,2.5,3160.0,6961.0,2.0,0,8,3160.0,0,13,47.6125,-122.01,3110.0,5058,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
203101210,379500.0,2,1.0,1640.0,17335.0,1.0,0,7,840.0,800,40,47.6397,-121.953,2440.0,17850,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
622100074,720000.0,3,2.75,2440.0,76531.0,1.0,0,10,1640.0,800,38,47.7672,-122.161,1890.0,10042,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5014600180,675000.0,4,2.5,3000.0,5548.0,2.0,0,9,3000.0,0,12,47.5399,-122.188,2870.0,5000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
809002295,1129575.0,5,2.5,2810.0,6000.0,2.5,0,9,2810.0,0,111,47.6367,-122.35,2240.0,4800,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7533800325,1100000.0,3,2.0,2390.0,6888.0,2.0,1,8,2390.0,0,79,47.6839,-122.274,2390.0,7920,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5637500180,520000.0,4,1.0,2080.0,3500.0,1.5,0,7,1260.0,820,92,47.5445,-122.383,1380.0,5900,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3971700981,415000.0,3,1.75,2650.0,7500.0,1.5,0,7,1590.0,1060,56,47.7716,-122.317,1340.0,7500,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2267000453,415000.0,3,2.5,1060.0,1536.0,2.0,0,8,1060.0,0,18,47.6907,-122.395,1220.0,1316,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5029000120,450000.0,3,2.25,1940.0,8312.0,1.0,1,7,1220.0,720,55,47.4556,-122.346,2060.0,9503,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3735900325,485000.0,2,1.0,1080.0,4080.0,1.0,0,8,1080.0,0,70,47.6899,-122.32,1890.0,4080,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6187100360,294000.0,3,2.25,1700.0,9600.0,2.0,0,7,1700.0,0,34,47.39,-122.158,1930.0,9600,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7237500530,1040000.0,4,3.5,4440.0,10660.0,2.0,0,10,4440.0,0,15,47.5294,-122.137,4390.0,9976,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2207500880,690000.0,3,1.0,1580.0,4000.0,2.0,0,8,1580.0,0,113,47.6363,-122.32,2190.0,4000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7937900220,716500.0,5,2.75,3630.0,38461.0,2.0,0,10,3630.0,0,18,47.4289,-122.094,4440.0,50378,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2767603615,481000.0,2,2.25,1290.0,1137.0,3.0,0,8,1290.0,0,11,47.6718,-122.382,1290.0,1332,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8121100325,575000.0,4,2.75,1960.0,4635.0,1.0,0,7,1000.0,960,50,47.5693,-122.285,1830.0,6180,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8712100720,785000.0,3,2.0,2090.0,5015.0,1.5,0,7,2090.0,0,98,47.6378,-122.301,1930.0,4250,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1223059081,480000.0,3,1.75,1960.0,43995.0,1.0,0,7,1960.0,0,48,47.4915,-122.106,1960.0,42253,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
9323610180,720000.0,3,2.25,2120.0,9297.0,2.0,0,8,2120.0,0,37,47.5561,-122.154,2620.0,10352,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2722059275,536000.0,3,2.75,2290.0,34548.0,2.0,3,7,2290.0,0,34,47.3691,-122.163,399.0,275299,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1545800205,324900.0,4,2.5,1880.0,7965.0,2.0,0,7,1880.0,0,18,47.3642,-122.052,1570.0,7584,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4303200555,265000.0,2,1.0,770.0,5160.0,1.0,0,6,770.0,0,75,47.5304,-122.356,920.0,5160,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2267000730,545000.0,3,2.5,1530.0,3210.0,1.5,0,7,1010.0,520,90,47.6913,-122.393,1330.0,4410,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1926049154,465000.0,2,1.5,1450.0,27075.0,1.0,0,7,1450.0,0,78,47.7281,-122.353,1890.0,10599,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
